ts,cpu_percent,rss_mb,power_w,energy_j_total
1759847329.9646835,30.00,1451.77,7.055,5053.114139
1759847330.9648304,40.00,1451.77,8.932,5062.047710
1759847331.9648914,44.00,1451.77,7.897,5069.945517
1759847332.9647176,101.00,1451.77,15.261,5085.203901
1759847333.9648573,25.00,1451.77,6.488,5091.692531
1759847334.9648857,40.00,1451.77,9.211,5100.903384
1759847335.9648776,5.00,1451.77,2.713,5103.616146
1759847336.9648645,53.00,1451.77,10.177,5113.792695
1759847337.964888,18.00,1451.77,5.106,5118.899310
1759847338.964878,31.00,1451.77,7.725,5126.624266
1759847339.9649358,48.00,1451.77,8.820,5135.445044
1759847340.9646523,51.00,1451.77,10.254,5145.696177
1759847341.9648762,50.00,1451.77,11.605,5157.304241
1759847342.9649303,31.00,1451.77,7.582,5164.886680
1759847343.9649107,31.00,1451.77,6.560,5171.446356
1759847344.9647458,32.00,1451.77,7.477,5178.922289
1759847345.9649305,25.00,1451.77,6.231,5185.154267
1759847346.9648478,56.00,1451.77,11.492,5196.645205
1759847347.9648478,21.00,1451.77,5.783,5202.428637
1759847348.9646747,78.00,1451.77,13.079,5215.505386
1759847349.9649165,20.00,1451.77,6.066,5221.572448
1759847350.9647977,58.00,1451.77,11.084,5232.654756
