ts,cpu_percent,rss_mb,power_w,energy_j_total
1759843030.3089154,33.00,856.50,9.588,625.657517
1759843031.3086925,40.00,856.50,11.244,636.898638
1759843032.3088064,10.00,856.62,8.371,645.271053
1759843033.3088,44.00,856.62,11.945,657.216152
1759843034.3088038,17.00,856.87,8.885,666.101505
1759843035.3088002,46.00,857.00,11.816,677.917210
1759843036.308808,14.00,857.12,8.124,686.040968
1759843037.3086536,37.00,857.12,11.012,697.050828
1759843038.3088126,15.00,857.25,8.761,705.813318
1759843039.3087378,41.00,857.25,11.004,716.816585
1759843040.3087144,10.00,857.25,7.429,724.245277
1759843041.3087745,19.00,857.25,8.729,732.974869
1759843042.3086884,10.00,857.25,7.779,740.753231
1759843043.3086872,40.00,857.37,12.962,753.715600
1759843044.3086889,16.00,857.37,8.517,762.232119
1759843045.3088055,30.00,857.37,10.381,772.613928
1759843046.308702,9.00,857.37,7.083,779.696063
1759843047.3089337,33.00,857.50,10.931,790.629324
1759843048.3089175,34.00,857.50,9.931,800.560267
1759843049.3089168,29.00,857.50,10.078,810.637817
1759843050.308808,16.00,857.50,8.205,818.841471
1759843051.3088017,29.00,857.50,10.000,828.841079
1759843052.308806,34.00,857.50,10.074,838.914967
1759843053.3088074,36.00,857.50,11.042,849.956870
1759843054.3088062,16.00,857.50,7.928,857.884584
1759843055.308688,37.00,857.50,11.214,869.096835
1759843056.3088088,59.00,870.50,13.503,882.601378
1759843057.308685,49.00,870.50,12.590,895.189420
1759843058.308692,12.00,865.02,7.870,903.059639
1759843059.3087685,60.00,866.89,16.942,920.002833
1759843060.308728,31.00,867.02,9.700,929.702149
1759843061.3087313,64.00,867.02,13.835,943.536708
1759843062.3087013,13.00,867.02,7.887,951.423468
1759843063.3086884,53.00,867.02,13.252,964.675387
1759843064.3088577,9.00,867.02,7.548,972.224379
1759843065.3087227,51.00,867.02,12.282,984.504438
1759843066.3088298,19.00,867.02,8.478,992.983725
1759843067.3088899,54.00,870.02,13.896,1006.880174
1759843068.3089185,13.00,870.14,7.919,1014.799465
1759843069.308685,60.00,870.14,12.918,1027.714776
1759843070.3089225,11.00,870.14,7.215,1034.931066
1759843071.3086548,26.00,870.14,9.647,1044.575878
1759843072.3089097,25.00,870.14,9.215,1053.793689
1759843073.3088005,22.00,865.06,9.530,1063.322656
1759843074.3088038,12.00,865.06,7.187,1070.509833
1759843075.3086839,51.00,865.93,14.307,1084.814911
1759843076.3088102,26.00,878.68,9.901,1094.717412
1759843077.308661,42.00,878.93,11.737,1106.452307
1759843078.3086877,12.00,873.99,7.782,1114.234391
1759843079.3086553,73.00,874.11,13.615,1127.848614
1759843080.3088105,19.00,874.11,8.576,1136.426351
1759843081.3087292,25.00,874.11,9.991,1146.416377
1759843082.3086908,10.00,874.24,8.076,1154.492467
1759843083.3086529,49.00,874.24,11.830,1166.322026
1759843084.3086894,19.00,874.24,9.047,1175.369183
1759843085.3086607,15.00,874.24,8.711,1184.079916
